"統計名：","在留外国人統計（旧登録外国人統計） 在留外国人統計"
"表番号：","07"
"表題：","市区町村別　国籍・地域別　在留外国人"
"実施年月：","-","-"
"市区町村時点（年月日）：","2015年12月31日"

"***","数字が得られないもの"
"-","数字が得られないもの"

"","","","","","","","000","","105","","103","","901","","117","","410","","110","","407","","131","","304","","106","","960",""
"表章項目 コード","表章項目","時間軸（月次） コード","時間軸（月次）","市区町村 コード","市区町村","/国籍07","総数","注釈","中国","注釈","韓国","注釈","韓国・朝鮮","注釈","フィリピン","注釈","ブラジル","注釈","ベトナム","注釈","ペルー","注釈","ネパール","注釈","米国","注釈","台湾","注釈","その他","注釈"
"101","人数【人】","2013000606","2013年6月","04581","女川町","","77","","56","","***","","8","","5","","1","","3","","1","","***","","-","","-","","3",""
"101","人数【人】","2013000606","2013年6月","04606","南三陸町","","101","","78","","***","","6","","13","","-","","-","","-","","***","","3","","1","","-",""
"101","人数【人】","2013000606","2013年6月","05201","秋田市","","1,341","","333","","***","","298","","161","","4","","32","","1","","***","","112","","26","","374",""
"101","人数【人】","2013000606","2013年6月","05202","能代市","","198","","129","","***","","11","","45","","1","","-","","-","","***","","1","","-","","11",""
"101","人数【人】","2013000606","2013年6月","05203","横手市","","333","","187","","***","","28","","89","","1","","1","","-","","***","","8","","-","","19",""
"101","人数【人】","2013000606","2013年6月","05204","大館市","","289","","133","","***","","59","","45","","2","","4","","-","","***","","5","","-","","41",""
"101","人数【人】","2013000606","2013年6月","05206","男鹿市","","62","","29","","***","","12","","5","","-","","-","","-","","***","","3","","1","","12",""
"101","人数【人】","2013000606","2013年6月","05207","湯沢市","","145","","72","","***","","32","","26","","1","","1","","-","","***","","4","","-","","9",""
"101","人数【人】","2013000606","2013年6月","05209","鹿角市","","100","","11","","***","","52","","23","","-","","-","","-","","***","","5","","-","","9",""
"101","人数【人】","2013000606","2013年6月","05210","由利本荘市","","266","","160","","***","","45","","24","","2","","5","","3","","***","","10","","1","","16",""
"101","人数【人】","2013000606","2013年6月","05211","潟上市","","43","","18","","***","","14","","6","","-","","-","","-","","***","","2","","-","","3",""
"101","人数【人】","2013000606","2013年6月","05212","大仙市","","229","","118","","***","","47","","32","","-","","-","","-","","***","","6","","-","","26",""
"101","人数【人】","2013000606","2013年6月","05213","北秋田市","","174","","75","","***","","17","","62","","2","","1","","-","","***","","5","","-","","12",""
"101","人数【人】","2013000606","2013年6月","05214","にかほ市","","72","","39","","***","","25","","2","","-","","-","","-","","***","","4","","-","","2",""
"101","人数【人】","2013000606","2013年6月","05215","仙北市","","84","","48","","***","","23","","9","","-","","-","","-","","***","","2","","-","","2",""
"101","人数【人】","2013000606","2013年6月","05303","小坂町","","10","","-","","***","","7","","-","","-","","-","","-","","***","","1","","-","","2",""
"101","人数【人】","2013000606","2013年6月","05327","上小阿仁村","","21","","-","","***","","1","","19","","-","","-","","-","","***","","-","","-","","1",""
"101","人数【人】","2013000606","2013年6月","05346","藤里町","","21","","17","","***","","1","","2","","-","","-","","-","","***","","1","","-","","-",""
"101","人数【人】","2013000606","2013年6月","05348","三種町","","52","","35","","***","","3","","10","","-","","-","","-","","***","","1","","-","","3",""
"101","人数【人】","2013000606","2013年6月","05349","八峰町","","32","","20","","***","","-","","8","","-","","-","","-","","***","","1","","-","","3",""
"101","人数【人】","2013000606","2013年6月","05361","五城目町","","17","","12","","***","","-","","1","","-","","1","","-","","***","","1","","-","","2",""
"101","人数【人】","2013000606","2013年6月","05363","八郎潟町","","17","","9","","***","","2","","1","","-","","3","","-","","***","","-","","-","","2",""
"101","人数【人】","2013000606","2013年6月","05366","井川町","","4","","-","","***","","1","","-","","-","","-","","-","","***","","1","","-","","2",""
"101","人数【人】","2013000606","2013年6月","05368","大潟村","","5","","1","","***","","-","","-","","-","","-","","-","","***","","-","","-","","4",""
"101","人数【人】","2013000606","2013年6月","05434","美郷町","","70","","53","","***","","5","","5","","-","","-","","-","","***","","3","","1","","3",""
"101","人数【人】","2013000606","2013年6月","05463","羽後町","","106","","79","","***","","5","","19","","-","","-","","-","","***","","1","","-","","2",""
"101","人数【人】","2013000606","2013年6月","05464","東成瀬村","","11","","6","","***","","-","","4","","-","","-","","-","","***","","-","","-","","1",""
"101","人数【人】","2013000606","2013年6月","06201","山形市","","1,108","","361","","***","","360","","149","","12","","5","","8","","***","","45","","15","","153",""
"101","人数【人】","2013000606","2013年6月","06202","米沢市","","635","","285","","***","","142","","74","","2","","8","","-","","***","","18","","25","","81",""
"101","人数【人】","2013000606","2013年6月","06203","鶴岡市","","626","","388","","***","","84","","40","","5","","10","","1","","***","","15","","5","","78",""
"101","人数【人】","2013000606","2013年6月","06204","酒田市","","504","","178","","***","","125","","30","","9","","86","","-","","***","","5","","1","","70",""
"101","人数【人】","2013000606","2013年6月","06205","新庄市","","356","","212","","***","","52","","31","","2","","34","","-","","***","","5","","-","","20",""
"101","人数【人】","2013000606","2013年6月","06206","寒河江市","","277","","125","","***","","104","","19","","6","","9","","-","","***","","3","","2","","9",""
"101","人数【人】","2013000606","2013年6月","06207","上山市","","137","","44","","***","","64","","21","","1","","-","","-","","***","","4","","-","","3",""
"101","人数【人】","2013000606","2013年6月","06208","村山市","","187","","68","","***","","75","","30","","3","","-","","-","","***","","3","","1","","7",""
"101","人数【人】","2013000606","2013年6月","06209","長井市","","212","","140","","***","","31","","16","","3","","9","","-","","***","","2","","-","","11",""
"101","人数【人】","2013000606","2013年6月","06210","天童市","","324","","129","","***","","122","","25","","2","","6","","1","","***","","9","","3","","27",""
"101","人数【人】","2013000606","2013年6月","06211","東根市","","251","","82","","***","","118","","25","","1","","4","","-","","***","","2","","2","","17",""
"101","人数【人】","2013000606","2013年6月","06212","尾花沢市","","116","","21","","***","","45","","42","","-","","3","","-","","***","","-","","-","","5",""
"101","人数【人】","2013000606","2013年6月","06213","南陽市","","174","","74","","***","","74","","15","","1","","-","","-","","***","","3","","1","","6",""
"101","人数【人】","2013000606","2013年6月","06301","山辺町","","38","","12","","***","","21","","2","","1","","1","","-","","***","","1","","-","","-",""
"101","人数【人】","2013000606","2013年6月","06302","中山町","","47","","19","","***","","23","","1","","2","","-","","-","","***","","-","","1","","1",""
"101","人数【人】","2013000606","2013年6月","06321","河北町","","106","","20","","***","","47","","6","","12","","13","","-","","***","","1","","-","","7",""
"101","人数【人】","2013000606","2013年6月","06322","西川町","","54","","16","","***","","34","","1","","-","","-","","-","","***","","1","","-","","2",""
"101","人数【人】","2013000606","2013年6月","06323","朝日町","","60","","25","","***","","24","","9","","-","","-","","-","","***","","1","","1","","-",""
"101","人数【人】","2013000606","2013年6月","06324","大江町","","54","","15","","***","","25","","7","","5","","-","","-","","***","","1","","-","","1",""
"101","人数【人】","2013000606","2013年6月","06341","大石田町","","67","","3","","***","","33","","25","","-","","2","","-","","***","","1","","-","","3",""
"101","人数【人】","2013000606","2013年6月","06361","金山町","","50","","25","","***","","17","","6","","-","","-","","-","","***","","-","","-","","2",""
"101","人数【人】","2013000606","2013年6月","06362","最上町","","71","","31","","***","","33","","3","","2","","-","","-","","***","","-","","-","","2",""
"101","人数【人】","2013000606","2013年6月","06363","舟形町","","28","","10","","***","","14","","2","","1","","-","","-","","***","","-","","-","","1",""
"101","人数【人】","2013000606","2013年6月","06364","真室川町","","41","","26","","***","","8","","4","","1","","-","","-","","***","","-","","-","","2",""
"101","人数【人】","2013000606","2013年6月","06365","大蔵村","","32","","14","","***","","10","","7","","-","","1","","-","","***","","-","","-","","-",""
"101","人数【人】","2013000606","2013年6月","06366","鮭川村","","25","","10","","***","","4","","7","","-","","-","","-","","***","","1","","-","","3",""
"101","人数【人】","2013000606","2013年6月","06367","戸沢村","","71","","47","","***","","13","","11","","-","","-","","-","","***","","-","","-","","-",""
"101","人数【人】","2013000606","2013年6月","06381","高畠町","","165","","112","","***","","30","","13","","1","","-","","-","","***","","1","","1","","7",""
"101","人数【人】","2013000606","2013年6月","06382","川西町","","72","","33","","***","","27","","6","","-","","-","","-","","***","","1","","1","","4",""
"101","人数【人】","2013000606","2013年6月","06401","小国町","","26","","10","","***","","11","","1","","-","","-","","-","","***","","2","","-","","2",""
"101","人数【人】","2013000606","2013年6月","06402","白鷹町","","95","","50","","***","","20","","19","","2","","-","","1","","***","","-","","-","","3",""
"101","人数【人】","2013000606","2013年6月","06403","飯豊町","","62","","38","","***","","11","","4","","-","","-","","-","","***","","2","","-","","7",""
"101","人数【人】","2013000606","2013年6月","06426","三川町","","24","","13","","***","","5","","2","","1","","-","","-","","***","","1","","-","","2",""
"101","人数【人】","2013000606","2013年6月","06428","庄内町","","78","","44","","***","","18","","13","","1","","-","","-","","***","","-","","-","","2",""
"101","人数【人】","2013000606","2013年6月","06461","遊佐町","","63","","33","","***","","14","","6","","-","","6","","-","","***","","1","","1","","2",""
"101","人数【人】","2013000606","2013年6月","07201","福島市","","1,403","","586","","***","","183","","369","","24","","25","","2","","***","","46","","4","","164",""
